team,lineup,minutes,goals_for,goals_against,stints,net_goals,net_per_min,gf_per_min,ga_per_min
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p4', 'Chile_p5')",33.869396504,63,53,14,10,0.29525179165265,1.8600862874116948,1.564834495759045
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p4', 'Chile_p6')",24.635233761000002,41,50,11,-9,-0.3653304079560992,1.6642829695777854,2.029613377533885
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p4', 'Chile_p7')",28.17385145,40,55,10,-15,-0.5324085713527817,1.4197561902740847,1.9521647616268665
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p4', 'Chile_p8')",33.712332636,50,67,11,-17,-0.5042665004392608,1.4831367659978258,1.9874032664370866
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p5', 'Chile_p6')",25.626388383000002,61,41,7,20,0.7804455197154341,2.380358835132074,1.59991331541664
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p6', 'Chile_p7')",48.526287655,72,92,19,-20,-0.4121477443770472,1.48373187975737,1.8958796241344171
Chile,"('Chile_p1', 'Chile_p12', 'Chile_p6', 'Chile_p8')",26.969321140999998,45,63,11,-18,-0.6674250310526199,1.6685625776315496,2.3359876086841695
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p3', 'Chile_p4')",11.675347862999999,19,24,6,-5,-0.4282527646003039,1.6273605054811549,2.0556132700814587
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p3', 'Chile_p5')",40.908935396,76,75,13,1,0.024444537368669295,1.8577848400188666,1.8333403026501973
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p3', 'Chile_p6')",27.790529563,47,51,9,-4,-0.14393392507804367,1.6912236196670132,1.835157544745057
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p3', 'Chile_p7')",22.46270998,28,47,8,-19,-0.8458462944549846,1.2465103286705035,2.092356623125488
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p3', 'Chile_p8')",23.285183554,38,49,11,-11,-0.4724034051305723,1.6319390359056132,2.1043424410361853
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p4', 'Chile_p9')",20.138116437,35,36,8,-1,-0.049657077072148025,1.7379976975251807,1.7876547745973288
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p5', 'Chile_p7')",24.083350113999998,34,53,8,-19,-0.7889267859356089,1.4117637222005635,2.2006905081361725
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p5', 'Chile_p8')",18.39215404,25,29,8,-4,-0.2174840419072523,1.359275261920327,1.5767593038275791
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p6', 'Chile_p9')",16.612358052,34,23,6,11,0.6621576518858913,2.0466691058291184,1.3845114539432273
Chile,"('Chile_p1', 'Chile_p2', 'Chile_p7', 'Chile_p8')",18.480841893,35,45,5,-10,-0.541100890202827,1.8938531157098948,2.4349540059127217
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p4', 'Chile_p5')",24.637282548,46,37,8,9,0.36530002781214194,1.8670890310398367,1.5017890032276946
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p4', 'Chile_p6')",11.251060597,18,26,5,-8,-0.7110440772253179,1.5998491737569653,2.3108932509822835
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p4', 'Chile_p7')",13.579361743,24,26,6,-2,-0.14728232724420764,1.7673879269304917,1.9146702541746996
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p4', 'Chile_p8')",18.249398191,23,30,7,-7,-0.3835742925184332,1.2603155325605662,1.6438898250789995
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p5', 'Chile_p6')",26.679991959000002,40,48,9,-8,-0.29985016533340253,1.4992508266670126,1.799100992000415
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p6', 'Chile_p7')",26.640524326,40,70,13,-30,-1.1261039622527735,1.5014719496703648,2.627575911923138
Chile,"('Chile_p1', 'Chile_p3', 'Chile_p6', 'Chile_p8')",25.580064093,49,49,12,0,0.0,1.9155542308984628,1.9155542308984628
Chile,"('Chile_p1', 'Chile_p4', 'Chile_p5', 'Chile_p7')",47.76593615,81,104,13,-23,-0.481514691301617,1.6957691302361295,2.1772838215377464
Chile,"('Chile_p1', 'Chile_p4', 'Chile_p5', 'Chile_p8')",14.075936894,23,20,5,3,0.21312968526299506,1.633994253682962,1.420864568419967
Chile,"('Chile_p1', 'Chile_p4', 'Chile_p6', 'Chile_p9')",18.184383154000002,40,31,6,9,0.4949301784823137,2.1996896821436165,1.7047595036613028
Chile,"('Chile_p1', 'Chile_p4', 'Chile_p7', 'Chile_p8')",44.950382851,55,96,16,-41,-0.9121168141304915,1.2235713360287082,2.1356881501591998
Chile,"('Chile_p1', 'Chile_p5', 'Chile_p6', 'Chile_p7')",16.67806952,31,38,7,-7,-0.4197128445594823,1.8587283116205644,2.2784411561800466
Chile,"('Chile_p1', 'Chile_p5', 'Chile_p6', 'Chile_p8')",39.904218079,58,70,11,-12,-0.3007200886944611,1.4534804286898955,1.7542005173843565
Chile,"('Chile_p1', 'Chile_p5', 'Chile_p7', 'Chile_p8')",26.579421492,43,60,14,-17,-0.6395925511440022,1.6177929234818877,2.25738547462589
Chile,"('Chile_p1', 'Chile_p6', 'Chile_p7', 'Chile_p8')",21.043790996,34,49,9,-15,-0.7127993241736339,1.6156784681269034,2.328477792300537
Chile,"('Chile_p10', 'Chile_p12', 'Chile_p2', 'Chile_p4')",22.362326873,35,38,6,-3,-0.13415419678987714,1.5651322958819,1.699286492671777
Chile,"('Chile_p10', 'Chile_p12', 'Chile_p2', 'Chile_p6')",47.797402877,75,100,16,-25,-0.5230409707475956,1.5691229122427868,2.0921638829903824
Chile,"('Chile_p10', 'Chile_p12', 'Chile_p4', 'Chile_p6')",19.730714156,27,38,9,-11,-0.5575064294697595,1.3684248723348642,1.9259313018046238
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p3', 'Chile_p4')",15.598991337000001,15,27,6,-12,-0.7692805092811752,0.9616006366014689,1.730881145882644
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p3', 'Chile_p6')",25.458948473,35,47,9,-12,-0.47134703983262977,1.3747621995118369,1.8461092393444667
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p4', 'Chile_p9')",25.201275803999998,34,49,8,-15,-0.5952079615595957,1.3491380462017502,1.944346007761346
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p5', 'Chile_p7')",33.461121963,41,86,11,-45,-1.344844325595515,1.2253026077648024,2.5701469333603173
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p5', 'Chile_p8')",33.69469673,56,62,12,-6,-0.1780695653110869,1.6619826095701442,1.840052174881231
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p6', 'Chile_p9')",29.887804325,38,56,11,-18,-0.6022523369153515,1.271421600154631,1.8736739370699824
Chile,"('Chile_p10', 'Chile_p2', 'Chile_p7', 'Chile_p8')",31.329639636,41,68,10,-27,-0.8618037204926885,1.3086649088963047,2.1704686293889934
Chile,"('Chile_p10', 'Chile_p3', 'Chile_p4', 'Chile_p6')",16.264565903999998,28,36,7,-8,-0.49186680094748386,1.7215338033161935,2.2134006042636774
Chile,"('Chile_p10', 'Chile_p4', 'Chile_p5', 'Chile_p7')",22.183628176,29,51,11,-22,-0.9917223560301708,1.307270378403407,2.2989927344335777
Chile,"('Chile_p10', 'Chile_p4', 'Chile_p5', 'Chile_p8')",26.96244184,32,48,8,-16,-0.593418062612685,1.18683612522537,1.7802541878380553
Chile,"('Chile_p10', 'Chile_p4', 'Chile_p6', 'Chile_p9')",49.865155304,63,83,15,-20,-0.4010816747300028,1.2634072753995087,1.6644889501295115
Chile,"('Chile_p10', 'Chile_p4', 'Chile_p7', 'Chile_p8')",17.186741795,17,42,7,-25,-1.4546096228240917,0.9891345435203822,2.443744166344474
Chile,"('Chile_p10', 'Chile_p5', 'Chile_p6', 'Chile_p7')",23.544191605,38,62,8,-24,-1.0193596961257825,1.6139861855324888,2.6333458816582715
Chile,"('Chile_p10', 'Chile_p5', 'Chile_p6', 'Chile_p8')",35.306142955,57,81,18,-24,-0.6797683913133638,1.614449929369239,2.2942183206826026
Chile,"('Chile_p10', 'Chile_p6', 'Chile_p7', 'Chile_p8')",13.954884028,14,36,6,-22,-1.5765089810748516,1.0032329879567237,2.5797419690315753
Chile,"('Chile_p11', 'Chile_p12', 'Chile_p2', 'Chile_p4')",21.842479041,35,28,7,7,0.3204764434870449,1.6023822174352247,1.2819057739481796
Chile,"('Chile_p11', 'Chile_p12', 'Chile_p2', 'Chile_p6')",46.375604007,90,85,14,5,0.10781530735956113,1.9406755324721006,1.8328602251125392
Chile,"('Chile_p11', 'Chile_p12', 'Chile_p4', 'Chile_p6')",35.579468937,65,46,12,19,0.5340158402488524,1.8268962955881793,1.292880455339327
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p3', 'Chile_p4')",43.216703465,75,92,15,-17,-0.3933664217070102,1.7354400957662215,2.128806517473232
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p3', 'Chile_p6')",7.972568732,11,18,6,-7,-0.8780106180713952,1.3797309712550496,2.2577415893264448
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p4', 'Chile_p5')",30.062777645,51,49,10,2,0.06652745210762775,1.696450028744508,1.6299225766368801
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p4', 'Chile_p7')",30.212096052,41,53,11,-12,-0.3971919054985798,1.3570723437868144,1.7542642492853942
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p4', 'Chile_p8')",31.568227733,55,56,10,-1,-0.03167741972903487,1.742258085096918,1.7739355048259529
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p5', 'Chile_p6')",33.122301503,39,52,11,-13,-0.3924848035944164,1.1774544107832492,1.5699392143776656
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p5', 'Chile_p7')",20.943053342,30,44,8,-14,-0.6684794127857119,1.432455884540811,2.100935297326523
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p5', 'Chile_p8')",15.320548661,22,29,5,-7,-0.45690269682176626,1.4359799042969796,1.8928826011187458
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p6', 'Chile_p7')",16.426697416,19,40,8,-21,-1.27840669783967,1.1566536789977966,2.4350603768374666
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p6', 'Chile_p8')",34.440707422,73,75,11,-2,-0.058070816475809146,2.1195848013670338,2.177655617842843
Chile,"('Chile_p11', 'Chile_p2', 'Chile_p7', 'Chile_p8')",28.61675717,34,69,9,-35,-1.2230596147592778,1.1881150543375842,2.411174669096862
Chile,"('Chile_p11', 'Chile_p3', 'Chile_p4', 'Chile_p6')",30.283582702,48,54,12,-6,-0.19812715222772323,1.5850172178217858,1.783144370049509
Chile,"('Chile_p11', 'Chile_p4', 'Chile_p5', 'Chile_p6')",34.102744197999996,62,69,11,-7,-0.20526207390695922,1.818035511747353,2.0232975856543125
Chile,"('Chile_p11', 'Chile_p4', 'Chile_p5', 'Chile_p7')",46.709953247,62,91,14,-29,-0.6208526873629991,1.3273402281553774,1.9481929155183768
Chile,"('Chile_p11', 'Chile_p4', 'Chile_p5', 'Chile_p8')",11.567286752,15,26,4,-11,-0.9509576649941772,1.296760452264787,2.247718117258964
Chile,"('Chile_p11', 'Chile_p4', 'Chile_p6', 'Chile_p7')",22.788709732,36,39,7,-3,-0.13164413585852944,1.5797296303023531,1.7113737661608825
Chile,"('Chile_p11', 'Chile_p4', 'Chile_p6', 'Chile_p8')",28.494329007,54,63,9,-9,-0.3158523226775768,1.8951139360654605,2.210966258743037
Chile,"('Chile_p11', 'Chile_p4', 'Chile_p7', 'Chile_p8')",27.529523206,36,72,10,-36,-1.307687014069095,1.307687014069095,2.61537402813819
Chile,"('Chile_p11', 'Chile_p5', 'Chile_p6', 'Chile_p7')",15.646578279,26,32,5,-6,-0.3834704235655714,1.6617051687841429,2.0451755923497146
Chile,"('Chile_p11', 'Chile_p5', 'Chile_p6', 'Chile_p8')",17.553739026,26,29,7,-3,-0.17090375990872955,1.4811659192089894,1.652069679117719
Chile,"('Chile_p11', 'Chile_p6', 'Chile_p7', 'Chile_p8')",19.018202090000003,30,39,6,-9,-0.4732308531273998,1.5774361770913328,2.0506670302187326
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p3', 'Chile_p4')",32.640549461,59,70,10,-11,-0.33700413080187763,1.8075676106646164,2.144571741466494
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p3', 'Chile_p5')",24.244713283,51,35,11,16,0.6599376867541239,2.10355137652877,1.4436136897746459
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p3', 'Chile_p6')",34.935686516000004,68,47,12,21,0.6011045465038257,1.9464337696314356,1.34532922312761
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p3', 'Chile_p7')",24.493743956,40,50,10,-10,-0.40826751589972404,1.6330700635988962,2.04133757949862
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p3', 'Chile_p8')",26.321564166,38,46,8,-8,-0.3039333053897204,1.443683200601172,1.7476165059908924
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p4', 'Chile_p9')",27.517900731,61,38,8,23,0.8358195715885257,2.216738863778264,1.3809192921897382
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p5', 'Chile_p7')",34.514750654000004,48,65,10,-17,-0.4925430338587663,1.390709742660046,1.8832527765188123
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p5', 'Chile_p8')",18.233592171,38,39,8,-1,-0.05484382839221725,2.084065478904255,2.1389093072964727
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p6', 'Chile_p9')",25.437424867,55,49,12,6,0.23587293255394756,2.162168548411186,1.9262956158572384
Chile,"('Chile_p12', 'Chile_p2', 'Chile_p7', 'Chile_p8')",24.475377944999998,46,50,9,-4,-0.1634295498516356,1.8794398232938097,2.0428693731454453
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p4', 'Chile_p5')",33.870844702999996,60,68,12,-8,-0.23619133417394303,1.7714350063045727,2.0076263404785157
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p4', 'Chile_p6')",35.551825098,74,65,9,9,0.2531515604386314,2.081468385828747,1.8283168253901156
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p4', 'Chile_p7')",36.005453626,52,72,12,-20,-0.555471407408064,1.4442256592609664,1.9996970666690304
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p4', 'Chile_p8')",20.586402913,28,44,7,-16,-0.7772120300772042,1.3601210526351073,2.1373330827123116
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p5', 'Chile_p6')",20.53715293,33,51,7,-18,-0.8764603380688756,1.606843953126272,2.4833042911951475
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p6', 'Chile_p7')",25.319683007000002,32,41,10,-9,-0.35545468707139094,1.2638388873649455,1.6192935744363364
Chile,"('Chile_p12', 'Chile_p3', 'Chile_p6', 'Chile_p8')",19.216623143,30,41,8,-11,-0.5724210709729689,1.5611483753808244,2.133569446353793
Chile,"('Chile_p12', 'Chile_p4', 'Chile_p5', 'Chile_p7')",32.416515136,48,60,13,-12,-0.37018167898848137,1.4807267159539255,1.8509083949424068
Chile,"('Chile_p12', 'Chile_p4', 'Chile_p5', 'Chile_p8')",13.078074249,23,26,7,-3,-0.22939157118100867,1.7586687123877331,1.9880602835687418
Chile,"('Chile_p12', 'Chile_p4', 'Chile_p6', 'Chile_p9')",31.278346397,57,44,11,13,0.41562299473884173,1.8223469769318446,1.4067239821930027
Chile,"('Chile_p12', 'Chile_p4', 'Chile_p7', 'Chile_p8')",12.397395952,16,32,7,-16,-1.2905936102991704,1.2905936102991704,2.581187220598341
Chile,"('Chile_p12', 'Chile_p5', 'Chile_p6', 'Chile_p7')",28.937148049,43,64,10,-21,-0.7257107702680365,1.4859791962631224,2.211689966531159
Chile,"('Chile_p12', 'Chile_p5', 'Chile_p6', 'Chile_p8')",18.868699299,35,18,6,17,0.9009630038940185,1.8549238315465086,0.9539608276524901
Chile,"('Chile_p12', 'Chile_p5', 'Chile_p7', 'Chile_p8')",42.567006299,67,84,13,-17,-0.3993703452055864,1.573989007574958,1.9733593527805444
Chile,"('Chile_p12', 'Chile_p6', 'Chile_p7', 'Chile_p8')",35.016741312,49,61,14,-12,-0.3426932247372682,1.3993306676771784,1.7420238924144467
Chile,"('Chile_p2', 'Chile_p3', 'Chile_p4', 'Chile_p9')",7.183644674,13,15,3,-2,-0.2784102069021684,1.8096663448640946,2.088076551766263
Chile,"('Chile_p2', 'Chile_p3', 'Chile_p5', 'Chile_p7')",36.242278283,54,80,9,-26,-0.71739419351558,1.4899725557631276,2.2073667492787075
Chile,"('Chile_p2', 'Chile_p3', 'Chile_p5', 'Chile_p8')",39.384627707,73,69,10,4,0.10156246822384112,1.8535150450851003,1.7519525768612594
Chile,"('Chile_p2', 'Chile_p3', 'Chile_p6', 'Chile_p9')",29.857112288,48,58,11,-10,-0.3349285725806492,1.607657148387116,1.9425857209677653
Chile,"('Chile_p2', 'Chile_p3', 'Chile_p7', 'Chile_p8')",34.89360355,54,60,10,-6,-0.1719512858969248,1.5475615730723231,1.7195128589692479
Chile,"('Chile_p2', 'Chile_p5', 'Chile_p7', 'Chile_p9')",34.780709817,49,74,12,-25,-0.718789240689406,1.4088269117512358,2.1276161524406416
Chile,"('Chile_p2', 'Chile_p5', 'Chile_p8', 'Chile_p9')",36.724642975,51,78,12,-27,-0.7352011568466446,1.3887132962658841,2.123914453112529
Chile,"('Chile_p2', 'Chile_p7', 'Chile_p8', 'Chile_p9')",9.359877733,6,11,3,-5,-0.5341950122245256,0.6410340146694308,1.1752290268939565
Chile,"('Chile_p3', 'Chile_p4', 'Chile_p5', 'Chile_p7')",25.107197092,37,42,8,-5,-0.19914608475325063,1.4736810271740548,1.6728271119273055
Chile,"('Chile_p3', 'Chile_p4', 'Chile_p5', 'Chile_p8')",22.697274469,50,29,9,21,0.9252212211066072,2.202907669301446,1.2776864481948385
Chile,"('Chile_p3', 'Chile_p4', 'Chile_p6', 'Chile_p9')",31.617281378,44,60,11,-16,-0.5060523644873892,1.3916440023403203,1.8976963668277096
Chile,"('Chile_p3', 'Chile_p4', 'Chile_p7', 'Chile_p8')",23.483283091,43,46,10,-3,-0.12775045075148603,1.831089794104633,1.958840244856119
Chile,"('Chile_p3', 'Chile_p5', 'Chile_p6', 'Chile_p7')",34.171425522,41,58,9,-17,-0.49749168319171183,1.1998328829917755,1.6973245661834875
Chile,"('Chile_p3', 'Chile_p5', 'Chile_p6', 'Chile_p8')",28.273826168,57,43,12,14,0.4951576032480897,2.0159988132243654,1.5208412099762756
Chile,"('Chile_p3', 'Chile_p5', 'Chile_p7', 'Chile_p8')",17.255538815,33,40,7,-7,-0.40566684558786403,1.9124294149142163,2.31809626050208
Chile,"('Chile_p3', 'Chile_p6', 'Chile_p7', 'Chile_p8')",14.539329682,16,37,7,-21,-1.4443581966504582,1.1004633879241585,2.544821584574617
Chile,"('Chile_p4', 'Chile_p5', 'Chile_p7', 'Chile_p9')",37.729943978,46,76,9,-30,-0.7951244247140344,1.2191907845615195,2.014315209275554
Chile,"('Chile_p4', 'Chile_p5', 'Chile_p8', 'Chile_p9')",33.925241459,60,55,11,5,0.1473828861628796,1.768594633954555,1.6212117477916754
Chile,"('Chile_p4', 'Chile_p7', 'Chile_p8', 'Chile_p9')",19.315050856,34,42,7,-8,-0.41418477536728265,1.7602852953109513,2.174470070678234
Chile,"('Chile_p5', 'Chile_p6', 'Chile_p7', 'Chile_p9')",21.006818228,36,41,8,-5,-0.23801795901368333,1.71372930489852,1.9517472639122033
Chile,"('Chile_p5', 'Chile_p6', 'Chile_p8', 'Chile_p9')",13.40219282,21,30,5,-9,-0.6715318993597348,1.5669077651727146,2.238439664532449
Chile,"('Chile_p6', 'Chile_p7', 'Chile_p8', 'Chile_p9')",49.097402507,69,114,11,-45,-0.9165454321862381,1.405369662685565,2.321915094871803
Columbia,"('Columbia_p1', 'Columbia_p10', 'Columbia_p2', 'Columbia_p5')",40.1632259,51,66,10,-15,-0.3734759761914443,1.2698183190509107,1.643294295242355
Columbia,"('Columbia_p1', 'Columbia_p10', 'Columbia_p2', 'Columbia_p9')",34.627251249,47,70,10,-23,-0.6642167417393322,1.3573124722499397,2.0215292139892718
Columbia,"('Columbia_p1', 'Columbia_p10', 'Columbia_p5', 'Columbia_p9')",5.2766999000000006,7,10,2,-3,-0.5685371646774909,1.3265867175808121,1.895123882258303
Columbia,"('Columbia_p1', 'Columbia_p11', 'Columbia_p2', 'Columbia_p5')",12.710145879,23,19,5,4,0.31470921247323314,1.8095779717210907,1.4948687592478576
Columbia,"('Columbia_p1', 'Columbia_p11', 'Columbia_p2', 'Columbia_p9')",15.6815453,13,28,6,-15,-0.9565383840073466,0.828999932806367,1.7855383168137136
Columbia,"('Columbia_p1', 'Columbia_p11', 'Columbia_p5', 'Columbia_p9')",19.850071315,29,34,7,-5,-0.2518882638079832,1.4609519300863025,1.7128401938942857
Columbia,"('Columbia_p1', 'Columbia_p12', 'Columbia_p2', 'Columbia_p5')",28.317853833999997,43,38,10,5,0.1765670530439959,1.5184766561783647,1.3419096031343687
Columbia,"('Columbia_p1', 'Columbia_p12', 'Columbia_p2', 'Columbia_p9')",27.527962901,46,22,9,24,0.8718407564814089,1.6710281165893672,0.7991873601079582
Columbia,"('Columbia_p1', 'Columbia_p12', 'Columbia_p5', 'Columbia_p9')",17.394250648,26,19,6,7,0.4024318231153501,1.4947467715713003,1.0923149484559502
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p3', 'Columbia_p4')",10.091619816,18,10,4,8,0.792736958571924,1.7836581567868293,0.9909211982149051
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p3', 'Columbia_p7')",16.053896533,19,16,9,3,0.18687052042681807,1.1835132960365145,0.9966427756096963
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p3', 'Columbia_p8')",23.609085045,48,28,9,20,0.8471315157651845,2.033115637836443,1.1859841220712584
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p4', 'Columbia_p7')",16.996308574,27,24,6,3,0.17650891585889608,1.5885802427300646,1.4120713268711687
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p4', 'Columbia_p8')",7.729514429,12,3,3,9,1.1643680961682825,1.5524907948910436,0.3881226987227609
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p5', 'Columbia_p6')",12.876610234000001,19,20,4,-1,-0.07766019020747816,1.4755436139420852,1.5532038041495633
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p6', 'Columbia_p9')",20.60608195,16,41,8,-25,-1.2132340374391262,0.7764697839610407,1.9897038214001668
Columbia,"('Columbia_p1', 'Columbia_p2', 'Columbia_p7', 'Columbia_p8')",18.067744628,20,27,7,-7,-0.3874307581894831,1.1069450233985232,1.494375781588006
Columbia,"('Columbia_p1', 'Columbia_p3', 'Columbia_p4', 'Columbia_p5')",17.957898899,31,31,6,0,0.0,1.7262598578125563,1.7262598578125563
Columbia,"('Columbia_p1', 'Columbia_p3', 'Columbia_p4', 'Columbia_p9')",6.7395904259999995,13,10,3,3,0.4451309071285099,1.928900597556876,1.4837696904283662
Columbia,"('Columbia_p1', 'Columbia_p3', 'Columbia_p5', 'Columbia_p7')",24.547523315,41,22,9,19,0.7740088381295016,1.6702295980689243,0.8962207599394229
Columbia,"('Columbia_p1', 'Columbia_p3', 'Columbia_p5', 'Columbia_p8')",8.685401228,17,13,5,4,0.4605429150589841,1.9573073890006822,1.4967644739416983
Columbia,"('Columbia_p1', 'Columbia_p3', 'Columbia_p7', 'Columbia_p9')",36.768229493,75,58,12,17,0.46235568680935507,2.039804500629508,1.5774488138201526
Columbia,"('Columbia_p1', 'Columbia_p3', 'Columbia_p8', 'Columbia_p9')",15.841477513000001,35,16,6,19,1.1993830742371108,2.2093898735946778,1.010006799357567
Columbia,"('Columbia_p1', 'Columbia_p4', 'Columbia_p5', 'Columbia_p7')",22.016233706,37,37,8,0,0.0,1.6805780904259082,1.6805780904259082
Columbia,"('Columbia_p1', 'Columbia_p4', 'Columbia_p5', 'Columbia_p8')",19.311913745,26,32,7,-6,-0.3106890430034903,1.346319186348458,1.6570082293519484
